51.8262,5.214304,50.0,64.8162,12.714300000000001,100.0
54.5712,2.4691,50.0,62.07119999999999,15.459600000000002,100.0
32.0222,41.5476,0.0,34.620200000000004,43.04759999999999,20.0
32.5712,40.99859999999999,0.0,34.071200000000005,43.59659999999999,20.0
28.1252,39.2976,20.0,38.5172,45.297599999999996,60.0
30.321199999999997,37.101600000000005,20.0,36.3212,47.493599999999994,60.0
30.723200000000002,40.7976,60.0,35.919200000000004,43.797599999999996,100.0
31.8212,39.69959999999999,60.0,34.821200000000005,44.89559999999999,100.0
82.6712,75.2556,0.0,83.9712,76.0056,75.0
82.94619999999999,74.9816,0.0,83.6962,76.2806,75.0
76.8262,71.8806,50.0,89.8162,79.3806,100.0
79.5712,69.13560000000001,50.0,87.07119999999999,82.12660000000001,100.0
19.5222,19.32559999999999,0.0,22.1202,20.8256,20.0
20.0712,18.7766,0.0,21.571199999999997,21.3746,20.0
15.6252,17.075599999999998,20.0,26.017200000000003,23.075599999999998,60.0
17.8212,14.8793,20.0,23.8212,25.2716,60.0
18.223200000000002,18.57559999999999,60.0,23.4192,21.5756,100.0
19.3212,17.4776,60.0,22.3212,22.6736,100.0
69.5222,52.6586,0.0,72.12019999999998,54.1586,20.0
70.0712,52.1096,0.0,71.57119999999999,54.7076,20.0
65.62519999999999,50.40860000000001,20.0,76.0172,56.40860000000001,60.0
67.82119999999999,48.2126,20.0,73.8212,58.604600000000005,60.0
68.22319999999999,51.90860000000001,60.0,73.41919999999999,54.90859999999999,100.0
69.32119999999999,50.81060000000001,60.0,72.32119999999999,56.006600000000006,100.0
44.5222,85.9916,0.0,47.120200000000004,87.4916,20.0
45.0712,85.4426,0.0,46.571200000000005,88.0416,20.0
40.6252,83.7416,20.0,51.017199999999995,89.7416,60.0
42.8212,81.54560000000001,20.0,48.8212,91.93860000000001,60.0
43.2232,85.2416,60.0,48.419200000000004,88.2416,100.0
44.3212,84.1436,60.0,47.321200000000005,89.34060000000001,100.0
94.5222,30.43659999999999,0.0,97.1202,31.9366,20.0
95.0712,29.8876,0.0,96.5712,32.4856,20.0
90.62519999999999,28.186600000000002,20.0,101.0172,34.1866,60.0
92.8212,25.990600000000004,20.0,98.8212,36.3826,60.0
93.22319999999999,29.686600000000002,60.0,98.41919999999999,32.6866,100.0
94.3212,28.588599999999996,60.0,97.32119999999999,33.7846,100.0
3.8971999999999998,63.769600000000004,0.0,6.4952,65.26960000000001,20.0
4.4462,63.220600000000005,0.0,5.9462,65.8186,20.0
0.0,61.51960000000001,20.0,10.392399999999991,67.5196,60.0
2.1961999999999997,59.32360000000001,20.0,8.1962,69.7156,60.0
2.5981199999999998,63.01960000000001,60.0,7.7943,66.0196,100.0
3.6962,61.9216,60.0,6.696199999999999,67.1176,100.0
53.8972,97.1036,0.0,56.49519999999999,98.6036,20.0
54.4462,96.55460000000001,0.0,55.94619999999999,99.1526,20.0
50.00019999999999,94.8536,20.0,60.392199999999995,100.85360000000001,60.0
52.19619999999999,92.6566,20.0,58.1962,103.04960000000001,60.0
52.59819999999999,96.3536,60.0,57.7942,99.3536,100.0
53.69619999999999,95.2556,60.0,56.6962,100.4516,100.0
29.5462,12.293,0.0,30.846200000000003,13.043,75.0
29.821199999999997,12.0185,0.0,30.571199999999997,13.317499999999999,75.0
23.7012,8.918,50.0,36.6912,16.4176,100.0
26.446199999999997,6.17282,50.0,33.9462,19.163599999999988,100.0
78.8972,45.251599999999996,0.0,81.49519999999998,46.751599999999996,20.0
79.4462,44.7026,0.0,80.94619999999999,47.300599999999996,20.0
75.00019999999999,43.0016,20.0,85.3922,49.0016,60.0
77.19619999999999,40.8056,20.0,83.1962,51.1976,60.0
77.59819999999999,44.50159999999999,60.0,82.79419999999999,47.501599999999996,100.0
78.69619999999999,43.4036,60.0,81.69619999999999,48.599599999999995,100.0
16.3972,78.58460000000001,0.0,18.9952,80.08460000000001,20.0
16.9462,78.0356,0.0,18.446199999999997,80.6336,20.0
12.5002,76.33460000000001,20.0,22.8922,82.33460000000001,60.0
14.696200000000001,74.1386,20.0,20.6962,84.5306,60.0
15.0982,77.83460000000001,60.0,20.2942,80.8346,100.0
16.1962,76.7366,60.0,19.1962,81.9326,100.0
67.0462,23.404599999999988,0.0,68.3462,24.15459999999999,75.0
67.32119999999999,23.1296,0.0,68.0712,24.4286,75.0
61.2012,20.029599999999988,50.0,74.1912,27.5296,100.0
63.9462,17.2836,50.0,71.44619999999999,30.27459999999999,100.0
41.3972,56.36260000000001,0.0,43.995200000000004,57.86260000000001,20.0
41.9462,55.81360000000001,0.0,43.446200000000005,58.41160000000001,20.0
37.5002,54.1126,20.0,47.8922,60.11260000000001,60.0
39.6962,51.9166,20.0,45.6962,62.308600000000006,60.0
40.0982,55.6126,60.0,45.294200000000004,58.6126,100.0
41.1962,54.5146,60.0,44.196200000000005,59.7106,100.0
91.3972,89.69560000000001,0.0,93.9952,91.1956,20.0
91.9462,89.1466,0.0,93.4462,91.74459999999999,20.0
87.50019999999999,87.4456,20.0,97.8922,93.4456,60.0
89.69619999999999,85.2496,20.0,95.6962,95.64160000000001,60.0
90.09819999999999,88.9456,60.0,95.29419999999999,91.9456,100.0
91.1962,87.8476,60.0,94.19619999999999,93.0436,100.0
10.147200000000002,34.1406,0.0,12.7452,35.6406,20.0
10.696200000000001,33.5916,0.0,12.1962,36.1896,20.0
6.25,31.890599999999992,20.0,16.6422,37.89059999999999,60.0
8.4462,29.693599999999996,20.0,14.446200000000001,40.0866,60.0
8.8481,33.3906,60.0,14.044200000000002,36.3906,100.0
9.9462,32.2926,60.0,12.9462,37.4886,100.0
60.1472,67.4736,0.0,62.74519999999999,68.9736,20.0
60.6962,66.9246,0.0,62.19619999999999,69.5226,20.0
56.25019999999999,65.2236,20.0,66.6422,71.2236,60.0
58.44619999999999,63.02760000000001,20.0,64.4462,73.4196,60.0
58.84819999999999,66.7236,60.0,64.04419999999999,69.7236,100.0
59.94619999999999,65.6256,60.0,62.9462,70.8216,100.0
35.1472,100.80659999999999,0.0,37.745200000000004,102.3066,20.0
35.6962,100.2576,0.0,37.196200000000005,102.85560000000001,20.0
31.2502,98.5566,20.0,41.6422,104.5566,60.0
33.4462,96.36059999999999,20.0,39.4462,106.75059999999999,60.0
33.8482,100.0566,60.0,39.044200000000004,103.0566,100.0
34.9462,98.95859999999999,60.0,37.946200000000005,104.1546,100.0
85.7962,6.12017,0.0,87.0962,6.8702,75.0
86.07119999999999,5.84565,0.0,86.8212,7.144699999999999,75.0
79.9512,2.7452,50.0,92.9412,10.2452,100.0
82.6962,0.0,50.0,90.1962,12.9904,100.0
22.6472,39.078599999999994,0.0,25.2452,40.578599999999994,20.0
23.1962,38.529599999999995,0.0,24.696199999999997,41.1276,20.0
18.7502,36.8286,20.0,29.142200000000003,42.8286,60.0
20.9462,34.63259999999999,20.0,26.946199999999997,45.0246,60.0
21.348200000000002,38.32859999999999,60.0,26.5442,41.3286,100.0
22.4462,37.23059999999999,60.0,25.4462,42.4266,100.0
73.2962,72.7866,0.0,74.5962,73.5366,75.0
73.57119999999999,72.5126,0.0,74.3212,73.8116,75.0
67.4512,69.4116,50.0,80.4412,76.9116,100.0
70.1962,66.6666,50.0,77.69619999999999,79.6566,100.0
48.2962,17.2316,0.0,49.5962,17.98159999999999,75.0
48.5712,16.956599999999998,0.0,49.3212,18.2556,75.0
42.4512,13.8563,50.0,55.44119999999999,21.35659999999999,100.0
45.1962,11.1111,50.0,52.69619999999999,24.1016,100.0
